codingre,descrip,familia,unidad,empaque,equivale,inventa1,stockmax,stockmin,ultcosto,costoprome,impuesto,pedido,status
"TECL","CUERVO TRAD.PLATA","TEQUI","ML","",750.00,0.00,10.00,0.00,171.55,171.55,16.00,0.000,""
"TECM","CAZADORES REP MISIL","TEQUI","ML","",750.00,0.00,10.00,0.00,427.01,420.36,0.00,0.000,""
"TECO","CONMEMORATIVO","TEQUI","ML","",940.00,0.00,10.00,0.00,160.87,160.87,0.00,0.000,""
"TECP","CENTENARIO PLATA 700 ML.","TEQUI","ML","",750.00,0.00,10.00,0.00,190.00,190.00,16.00,0.000,""
"TECR","CUERVO TRAD.","TEQUI","ML","",695.00,0.00,10.00,0.00,214.57,214.57,16.00,0.000,""
"TECS","CUERVO ESPECIAL 990","TEQUI","ML","",990.00,0.00,10.00,0.00,77.82,77.82,0.00,0.000,""
"TEC","CENTENARIO A벤JO","TEQUI","ML","",750.00,0.00,10.00,0.00,386.55,373.26,16.00,0.000,""
"TED1","DON JULIO 70","TEQUI","ML","",750.00,0.00,10.00,0.00,482.72,482.72,16.00,0.000,""
"TED4","DON JULIO 1942","TEQUI","ML","",750.00,0.00,10.00,0.00,1120.69,1044.79,16.00,0.000,""
"TEDB","DON JULIO BLANCO 750","TEQUI","ML","",750.00,0.00,10.00,0.00,250.00,250.00,16.00,0.000,""
"TEDJ","DON JULIO REP. 750 ML.","TEQUI","ML","",750.00,0.00,10.00,0.00,306.03,306.03,16.00,0.000,""
"TEEB","ESPOLON BCO","TEQUI","ML","",750.00,0.00,10.00,0.00,208.02,184.11,16.00,0.000,""
"TEEC","ESPOLON COLORADO","TEQUI","ML","",750.00,0.00,10.00,0.00,268.62,250.12,16.00,0.000,""
"TEEM","ESPOLON MARANON","TEQUI","ML","",750.00,0.00,10.00,0.00,343.97,294.58,16.00,0.000,""
"TEHA","HERRAD.A벤JO TEQ","TEQUI","ML","",750.00,0.00,10.00,0.00,394.83,394.41,16.00,0.000,""
"TEHB","HERRAD.BCO","TEQUI","ML","",950.00,0.00,10.00,0.00,249.91,249.91,16.00,0.000,""
"TEHD","HERRAD.BCO.DIRECTO ALAMBI","TEQUI","ML","",750.00,0.00,10.00,0.00,589.55,294.78,16.00,0.000,""
"TEHJ","HERRAD.ANT.ANEJO","TEQUI","ML","",750.00,0.00,10.00,0.00,0.00,0.00,0.00,0.000,""
"TEHL","HACIENDA BLACK","TEQUI","ML","",750.00,0.00,10.00,0.00,100.00,0.00,0.00,0.000,""
"TEHN","HERRAD.ANT.PLATA","TEQUI","ML","",750.00,0.00,10.00,0.00,192.46,192.46,16.00,0.000,""
"TEHP","HORNITOS PLATA 750 ML.","TEQUI","ML","",750.00,0.00,10.00,0.00,112.17,0.00,0.00,0.000,""
"TEHR","HERRAD.REPOSADO","TEQUI","ML","",950.00,0.00,10.00,0.00,287.88,287.88,16.00,0.000,""
"TEHS","SAUZA HDA.REP. 700 MLS.","TEQUI","ML","",700.00,0.00,10.00,0.00,107.83,107.85,0.00,0.000,""
"TEHT","HERRAD.PLATA","TEQUI","ML","",750.00,0.00,10.00,0.00,255.17,255.18,16.00,0.000,""
"TEHU","HERRAD.SEL.SUPREMA","TEQUI","ML","",750.00,0.00,10.00,0.00,2122.44,1061.22,16.00,0.000,""
"TEHX","HERRAD.ULTRA","TEQUI","ML","",750.00,0.00,10.00,0.00,443.97,443.98,16.00,0.000,""
"TEHZ","HERRAD.ANT.BCO","TEQUI","ML","",750.00,0.00,10.00,0.00,145.73,109.55,0.00,0.000,""
"TEH","HORNITOS A벤JO 750 ML.","TEQUI","ML","",750.00,0.00,10.00,0.00,173.04,0.00,0.00,0.000,""
"TEJ7","JIMADOR REP 700","TEQUI","ML","",700.00,0.00,10.00,0.00,108.11,108.12,16.00,0.000,""
"TEJA","DON JULIO A벤JO","TEQUI","ML","",750.00,0.00,10.00,0.00,422.41,424.30,16.00,0.000,""
"TEJB","JIMADOR BCO","TEQUI","ML","",750.00,0.00,10.00,0.00,90.61,90.42,0.00,0.000,""
"TEJF","JIMADOR FUEGO","TEQUI","ML","",750.00,0.00,10.00,0.00,1.00,0.00,0.00,0.000,""
"TEJI","JIMADOR LT.","TEQUI","ML","",950.00,0.00,10.00,0.00,109.53,103.38,0.00,0.000,""
"TEJJ","JIMADOR ANEJO","TEQUI","ML","",750.00,0.00,10.00,0.00,214.66,207.64,16.00,0.000,""
"TEMA","MAESTRO TEQ.A벤JO","TEQUI","ML","",750.00,0.00,10.00,0.00,404.31,302.56,16.00,0.000,""
"TEMB","MAESTRO TEQ.BCO","TEQUI","ML","",750.00,0.00,10.00,0.00,335.78,335.84,16.00,0.000,""
"TEMD","MAESTRO TEQ.DOB.DIAMANTE","TEQUI","ML","",750.00,0.00,10.00,0.00,484.01,484.01,16.00,0.000,""
"TEME","MILAGRO REPOSADO","TEQUI","ML","",750.00,0.00,10.00,0.00,217.24,190.65,16.00,0.000,""
"TEMP","MILAGRO PLATA","TEQUI","ML","",750.00,0.00,10.00,0.00,185.34,170.44,16.00,0.000,""
"TEMR","MAESTRO TEQ.REPOSADO","TEQUI","ML","",750.00,0.00,10.00,0.00,390.65,390.33,16.00,0.000,""
"TEOO","ORENDAIN OLLITAS","TEQUI","ML","",750.00,0.00,10.00,0.00,1.00,0.00,16.00,0.000,""
"TEOR","ORENDAIN REPOSADO","TEQUI","ML","",750.00,0.00,10.00,0.00,1.00,0.00,16.00,0.000,""
"TEPA","PATRON A벤JO","TEQUI","ML","",750.00,0.00,10.00,0.00,545.80,474.52,16.00,0.000,""
"TEPR","PATRON REPOSADO","TEQUI","ML","",750.00,0.00,10.00,0.00,1.00,0.00,0.00,0.000,""
"TEPS","PATRON SILVER","TEQUI","ML","",750.00,0.00,10.00,0.00,1.00,0.00,0.00,0.000,""
"TEPX","PATRON XO","TEQUI","ML","",750.00,0.00,10.00,0.00,1.00,0.00,0.00,0.000,""
"TERA","RESERVA FAMILIA A벤JO","TEQUI","ML","",750.00,0.00,10.00,0.00,1422.41,1380.77,16.00,0.000,""
"TERB","CASA DRAGONES BCO","TEQUI","ML","",750.00,0.00,10.00,0.00,948.28,711.46,16.00,0.000,""
"TERH","REAL HACIENDA","TEQUI","ML","",750.00,0.00,10.00,0.00,100.00,0.00,0.00,0.000,""
"TERJ","CASA DRAGONES JOVEN","TEQUI","ML","",750.00,0.00,10.00,0.00,1.00,0.00,0.00,0.000,""
"TERR","RESERVA FAM.REPOSADO","TEQUI","ML","",750.00,0.00,10.00,0.00,901.68,451.34,16.00,0.000,""
"TERS","RESERVA FAM PLATINO","TEQUI","ML","",750.00,0.00,10.00,0.00,490.52,473.93,16.00,0.000,""
"TESA","SUAVE 35 MANDARIN","TEQUI","ML","",750.00,0.00,10.00,0.00,1.00,0.00,0.00,0.000,""
"TESC","SUAVE 35 CITRUS","TEQUI","ML","",750.00,0.00,10.00,0.00,1.00,0.00,0.00,0.000,""
"TESH","SAUZA HORNITOS","TEQUI","ML","",684.00,0.00,10.00,0.00,117.39,117.39,0.00,0.000,""
"TESM","SUAVE 35 MANDARINE TEQ.","TEQUI","ML","",1000.00,0.00,10.00,0.00,155.65,0.00,0.00,0.000,""
"TESU","HERRAD.SUAVE","TEQUI","ML","",700.00,0.00,10.00,0.00,112.20,111.55,0.00,0.000,""
"TETB","TEZON BCO","TEQUI","ML","",750.00,0.00,10.00,0.00,1.00,0.00,0.00,0.000,""
"TETP","TRADICIONAL PLATA","TEQUI","ML","",750.00,0.00,10.00,0.00,232.59,116.30,16.00,0.000,""
"TETR","TEZON REPOSADO","TEQUI","ML","",750.00,0.00,10.00,0.00,1.00,0.00,0.00,0.000,""
"TEVR","VIUDA DE ROMERO","TEQUI","ML","",750.00,0.00,10.00,0.00,100.00,0.00,0.00,0.000,""
"TEZA","CAZADORES A벤JO 750 ML","TEQUI","ML","",750.00,0.00,10.00,0.00,247.83,0.00,0.00,0.000,""
"CIRO","CINZANO ROJO","VINOS","ML","",750.00,0.00,10.00,0.00,123.23,129.67,16.00,0.000,""
"SIDR","SIDRA KOPPARBERG 300 ML.","VINOS","ML","",300.00,0.00,10.00,0.00,23.80,23.80,0.00,0.000,""
"STAC","STA HELENA CHARDONAY","VINOS","75","",750.00,0.00,10.00,0.00,211.21,207.08,0.00,0.000,""
"VBAM","ASTI MARTI","VINOS","ML","",750.00,0.00,10.00,0.00,206.90,182.66,16.00,0.000,""
"VBAN","ANDRE ESPUMOSO","VINOS","ML","",750.00,0.00,10.00,0.00,1.00,0.00,0.00,0.000,""
"VBAS","ASTI RICADONNA","VINOS","ML","",750.00,0.00,10.00,0.00,176.07,139.76,16.00,0.000,""
"VBCB","CRUZ BLANCA BLANCO 4 LTS.","VINOS","ML","",4000.00,0.00,10.00,0.00,17.94,17.94,0.00,0.000,""
"VBEC","ELENA CHARDONAY","VINOS","ML","",750.00,0.00,10.00,0.00,1.00,0.00,0.00,0.000,""
"VBGA","LA CETTO BLANCO 750 ML","VINOS","ML","",750.00,0.00,10.00,0.00,64.33,64.33,0.00,0.000,""
"VBKB","KORBEL BRUT","VINOS","ML","",750.00,0.00,10.00,0.00,1.00,0.00,0.00,0.000,""
"VBKO","KORBEL SWEET ROSE","VINOS","ML","",750.00,0.00,10.00,0.00,1.00,0.00,0.00,0.000,""
"VBME","MARTINI ESPUMOSO","VINOS","ML","",750.00,0.00,10.00,0.00,1.00,0.00,0.00,0.000,""
"VEMM","MOSCATO MEDITERRANEO","VINOS","ML","",750.00,0.00,10.00,0.00,225.00,225.00,16.00,0.000,""
"VI01","SANTA ELENA VERNUS BLEND","VINOS","ML","",750.00,0.00,10.00,0.00,335.00,0.00,0.00,0.000,""
"VIBB","VINO BLANCO BATALLA","VINOS","ML","",1000.00,0.00,10.00,0.00,200.01,100.01,0.00,0.000,""
"VIC2","CASA M,ADERO 2V","VINOS","ML","",750.00,0.00,10.00,0.00,181.03,180.99,16.00,0.000,""
"VICC","CASA MADERO CAB. SAUV","VINOS","ML","",750.00,0.00,10.00,0.00,249.37,246.48,16.00,0.000,""
"VICS","CASA MADERO SHIRAZ","VINOS","ML","",750.00,0.00,10.00,0.00,249.37,249.37,16.00,0.000,""
"VIMC","MATARROMERA CRIANZA","VINOS","ML","",750.00,0.00,10.00,0.00,486.84,485.16,16.00,0.000,""
"VIMM","CASA MADERO MERLOT","VINOS","ML","",750.00,0.00,10.00,0.00,229.82,229.82,16.00,0.000,""
"VIMO","MOSCATO ESP.PETALO","VINOS","ML","",750.00,0.00,10.00,0.00,179.35,171.45,16.00,0.000,""
"VTC3","CASA MADERO 3V","VINOS","ML","",750.00,0.00,10.00,0.00,249.37,249.38,16.00,0.000,""
"VTC4","CALIFORNIA TTO 4 LTS","VINOS","ML","",4000.00,0.00,10.00,0.00,159.48,159.64,16.00,0.000,""
"VTCB","CRUZ BLANCA TINTO  4 LTS.","VINOS","ML","",4000.00,0.00,10.00,0.00,17.94,17.95,0.00,0.000,""
"VTCD","CASILLERO DEL DIABLO","VINOS","ML","",750.00,0.00,10.00,0.00,83.48,83.49,0.00,0.000,""
"VTCS","CABERNET SAVIGNON","VINOS","ML","",750.00,0.00,10.00,0.00,0.00,0.00,0.00,0.000,""
"VTCT","CASILLEROS DE TIEBAS","VINOS","ML","",750.00,0.00,10.00,0.00,25.00,0.00,0.00,0.000,""
"VTEV","ELENA VERNUS BLEND","VINOS","ML","",750.00,0.00,10.00,0.00,1.00,0.00,0.00,0.000,""
"VTFC","FINCA LA CELIA","VINOS","ML","",750.00,0.00,10.00,0.00,272.06,136.53,0.00,0.000,""
"VTFM","GRAFFIGNA MALBEC G.R","VINOS","ML","",750.00,0.00,10.00,0.00,284.48,257.54,0.00,0.000,""
"VTG4","XA DOMEC SAB SAU 375 M","VINOS","ML","",375.00,0.00,10.00,0.00,30.43,30.37,0.00,0.000,""
"VTGC","CASA GDE CABERNET","VINOS","ML","",750.00,0.00,10.00,0.00,468.65,234.83,16.00,0.000,""
"VTGN","LA CETTO CAB SAU 750 ML.","VINOS","ML","",750.00,0.00,10.00,0.00,65.22,65.22,0.00,0.000,""
"VTGR","GRAQFFINGA PINOT GRIGO","VINOS","ML","",750.00,0.00,10.00,0.00,161.17,161.97,0.00,0.000,""
"VTGS","GRAFFIGNA C.S.CENTENARIO","VINOS","ML","",750.00,0.00,10.00,0.00,162.87,162.78,0.00,0.000,""
"VTGT","GRAFIN SANTIAGO","VINOS","ML","",750.00,0.00,10.00,0.00,175.26,88.13,0.00,0.000,""
"VTMC","MARQUES CACERES TTO","VINOS","ML","",750.00,0.00,10.00,0.00,138.29,138.28,0.00,0.000,""
"VTMP","MARQUES PLUMA COSECHA","VINOS","ML","",750.00,0.00,10.00,0.00,231.00,231.00,16.00,0.000,""
"VTMT","MARIA TINTO","VINOS","ML","",750.00,0.00,10.00,0.00,494.66,494.66,16.00,0.000,""
"VTRM","RESERVA MAGNA","VINOS","ML","",750.00,0.00,10.00,0.00,1.00,0.00,0.00,0.000,""
"VTRR","RESERVA REAL DOMECQ","VINOS","ML","",750.00,0.00,10.00,0.00,148.45,149.02,0.00,0.000,""
"VTSA","SUAVE GAUDINA","VINOS","ML","",750.00,0.00,10.00,0.00,225.00,0.00,0.00,0.000,""
"VTSG","CASA GDE SHIRAZ","VINOS","ML","",750.00,0.00,10.00,0.00,490.52,361.71,16.00,0.000,""
"VTSH","SANTA HELENA R.C.","VINOS","ML","",750.00,0.00,10.00,0.00,145.04,109.03,0.00,0.000,""
"VTSV","SANTA HELENA VARIETAL","VINOS","ML","",750.00,0.00,10.00,0.00,92.79,81.32,0.00,0.000,""
"VTTA","TERRAZAS ANDES MALBEC","VINOS","ML","",750.00,0.00,10.00,0.00,265.41,278.00,0.00,0.000,""
"VTVF","VI베 FLORA","VINOS","ML","",750.00,0.00,10.00,0.00,197.00,148.00,16.00,0.000,""
"ABEL","ABSOLUT ELYX","VODKA","ML","",750.00,0.00,0.00,0.00,410.26,205.13,16.00,0.000,""
"ABGM","GREY GOOSE 1.750","VODKA","ML","",1750.00,0.00,0.00,0.00,846.84,844.20,0.00,0.000,""
"VOAB","ABSOLUT AZUL 750 ML","VODKA","ML","",750.00,0.00,6.00,0.00,184.98,184.98,16.00,0.000,""
"VOAE","ABSOLUT PEARS","VODKA","ML","",750.00,0.00,2.00,0.00,184.98,184.98,16.00,0.000,""
"VOAG","ABSOLUT lima","VODKA","ML","",750.00,0.00,2.00,0.00,1.00,0.00,0.00,0.000,""
"VOAK","ABSOLUT KURANT 750 M","VODKA","ML","",750.00,0.00,0.00,0.00,175.00,0.00,0.00,0.000,""
"VOAM","ABSOLUT MANDARINE 750 ML","VODKA","ML","",750.00,0.00,2.00,0.00,184.98,184.98,16.00,0.000,""
"VOAP","ABSOLUT APEACH 750 ML.","VODKA","ML","",750.00,0.00,0.00,0.00,143.48,143.87,0.00,0.000,""
"VOAR","ABSOLUT RASPBERRY 750 ML","VODKA","ML","",750.00,0.00,2.00,0.00,184.98,184.98,16.00,0.000,""
"VOAV","ABSOLUT VAINILLA","VODKA","ML","",750.00,0.00,0.00,0.00,135.65,135.29,0.00,0.000,""
"VOBE","BELVEDERE","VODKA","ML","",750.00,0.00,2.00,0.00,482.37,481.71,16.00,0.000,""
"VOCB","CIROC RED BERRY","VODKA","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"VOCC","CIROC COCONUT","VODKA","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"VOCI","ABSOLUT CITRON 750 ML","VODKA","ML","",750.00,0.00,2.00,0.00,184.98,138.01,16.00,0.000,""
"VOCR","CIROC","VODKA","ML","",750.00,0.00,2.00,0.00,439.66,425.93,16.00,0.000,""
"VODA","DANZKA VODKA NATURAL","VODKA","ML","",750.00,0.00,0.00,0.00,113.05,113.71,0.00,0.000,""
"VODC","DANZKA CITRON VODKA","VODKA","ML","",750.00,0.00,0.00,0.00,126.09,133.92,0.00,0.000,""
"VOER","ERISTOIF","VODKA","ML","",750.00,0.00,0.00,0.00,67.83,67.83,0.00,0.000,""
"VOFC","FINLANDIA CRANBERRY","VODKA","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"VOFI","FINLANDIA","VODKA","ML","",750.00,0.00,0.00,0.00,206.22,103.11,16.00,0.000,""
"VOFL","FINLANDIA LIMON","VODKA","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"VOFM","FINLANDIA MANGO","VODKA","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"VOGC","GREY GOOSE CITRON","VODKA","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"VOGL","GREY GOOSE LA POIRE","VODKA","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"VOGO","GOTLAND","VODKA","ML","",750.00,0.00,2.00,0.00,139.22,128.59,16.00,0.000,""
"VOGR","GREY GOOSE VODKA 700 ML.","VODKA","ML","",700.00,0.00,2.00,0.00,422.41,422.41,16.00,0.000,""
"VOKE","KETEL ONE","VODKA","ML","",750.00,0.00,0.00,0.00,250.00,182.55,16.00,0.000,""
"VOMA","ABSOLUT MANGO","VODKA","ML","",750.00,0.00,2.00,0.00,184.98,184.98,16.00,0.000,""
"VOPU","PUR VODKA ULTRA PRMIUM","VODKA","ML","",750.00,0.00,0.00,0.00,1.00,0.00,16.00,0.000,""
"VORR","ABSOLUT RUBY RED 750 ML.","VODKA","ML","",750.00,0.00,0.00,0.00,156.52,157.01,0.00,0.000,""
"VOSE","STOLICHNAYA ELITE","VODKA","ML","",750.00,0.00,0.00,0.00,738.74,646.40,16.00,0.000,""
"VOSK","SKYY","VODKA","ML","",750.00,0.00,2.00,0.00,125.17,124.54,16.00,0.000,""
"VOSM","SMIRNOF","VODKA","ML","",1000.00,0.00,4.00,0.00,115.52,115.52,16.00,0.000,""
"VOSO","SMIRNOFF TAMARINDO","VODKA","ML","",750.00,0.00,3.00,0.00,182.63,148.82,16.00,0.000,""
"VOST","STOLICHNAYA NATURAL 750","VODKA","ML","",750.00,0.00,4.00,0.00,240.98,240.98,16.00,0.000,""
"VOSZ","SMIRNOFF MANZANA ELEC","VODKA","ML","",750.00,0.00,0.00,0.00,115.00,0.00,16.00,0.000,""
"VOTH","THREE OLIVES","VODKA","NM","",750.00,0.00,0.00,0.00,256.50,0.00,16.00,0.000,""
"VOWN","WYBOROWA NARANJA","VODKA","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"VOWY","WYBOROWA NATURAL","VODKA","ML","",750.00,0.00,2.00,0.00,103.25,103.25,16.00,0.000,""
"JWPL","JW PLATINUM 18","WHISK","ML","",750.00,0.00,0.00,0.00,1812.93,1592.67,16.00,0.000,""
"WHB8","BUCHANNANS 18 A벮S","WHISK","ML","",750.00,0.00,4.00,0.00,1120.69,1120.69,16.00,0.000,""
"WHBA","BALLANTINES 12 A벮S 750 M","WHISK","ML","",750.00,0.00,0.00,0.00,389.11,387.17,16.00,0.000,""
"WHBB","BLACK BUSH","WHISK","ML","",750.00,0.00,1.00,0.00,464.35,347.18,16.00,0.000,""
"WHBF","BALLANTINE FINE","WHISK","ML","",750.00,0.00,2.00,0.00,175.86,175.86,16.00,0.000,""
"WHBL","BULLEIT","WHISK","ML","",750.00,0.00,2.00,0.00,305.25,304.72,16.00,0.000,""
"WHBM","BUCHANANS MASTER","WHISK","ML","",750.00,0.00,6.00,0.00,586.21,586.21,16.00,0.000,""
"WHBR","BUCHANANS RED SEAL","WHISK","ML","",750.00,0.00,0.00,0.00,2284.48,1677.80,16.00,0.000,""
"WHBS","BUSHMILLS BLACK BUSH","WHISK","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"WHBU","BUCHANANS 12 A벮S","WHISK","ML","",750.00,0.00,24.00,0.00,504.31,504.31,16.00,0.000,""
"WHBW","BLACK & WHITE","WHISK","ML","",750.00,0.00,6.00,0.00,129.31,129.31,16.00,0.000,""
"WHC1","CHIVAS REGAL 21","WHISK","ML","",750.00,0.00,0.00,0.00,2309.47,1154.74,16.00,0.000,""
"WHC5","CHIVAS REGAL EXTRA","WHISK","ML","",750.00,0.00,2.00,0.00,1.00,0.00,0.00,0.000,""
"WHC8","CHIVAS REGAL 18 A벮S","WHISK","ML","",750.00,0.00,2.00,0.00,1159.48,1159.62,16.00,0.000,""
"WHCA","CARDHU SINGLE MALT","WHISK","ML","",750.00,0.00,0.00,0.00,538.79,269.40,16.00,0.000,""
"WHCL","CHIVAS MAGUM 1.5","WHISK","ML","",1500.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"WHCM","CANADIAN MIST","WHISK","ML","",750.00,0.00,0.00,0.00,150.62,115.02,16.00,0.000,""
"WHCR","CHIVAS REGAL 12 A벮S","WHISK","ML","",750.00,0.00,4.00,0.00,474.13,474.14,16.00,0.000,""
"WHD2","DALMORE 12","WHISK","ML","",700.00,0.00,1.00,0.00,922.97,461.99,16.00,0.000,""
"WHD5","DALMORE 15","WHISK","ML","",700.00,0.00,0.00,0.00,1658.41,0.00,0.00,0.000,""
"WHD8","DALMORE 18","WHISK","ML","",750.00,0.00,0.00,0.00,3105.81,0.00,0.00,0.000,""
"WHDE","DEWARS 12 A벮S WHISKY","WHISK","ML","",750.00,0.00,1.00,0.00,260.00,130.00,0.00,0.000,""
"WHDW","DEWAR`S WHITE LABEL 750ML","WHISK","ML","",750.00,0.00,0.00,0.00,144.35,144.35,0.00,0.000,""
"WHEN","JW NEGRA","WHISK","ML","",750.00,0.00,12.00,0.00,515.52,515.52,16.00,0.000,""
"WHER","JW ROJA","WHISK","ML","",750.00,0.00,24.00,0.00,213.79,213.79,16.00,0.000,""
"WHET","EARLY TIMES","WHISK","ML","",750.00,0.00,0.00,0.00,123.56,61.78,16.00,0.000,""
"WHG1","GLENFIDICH 15","WHISK","ML","",750.00,0.00,0.00,0.00,918.10,459.55,16.00,0.000,""
"WHG5","GLENLIVET 15","WHISK","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"WHG8","GLENFIDDICH 18","WHISK","ML","",750.00,0.00,3.00,0.00,1482.76,1482.28,16.00,0.000,""
"WHGE","GLENFIDDISH 12","WHISK","ML","",750.00,0.00,3.00,0.00,581.90,581.91,16.00,0.000,""
"WHGG","GLEN GRANT","WHISK","ML","",700.00,0.00,0.00,0.00,228.45,224.98,16.00,0.000,""
"WHGL","GLENLIVET 12","WHISK","ML","",750.00,0.00,0.00,0.00,634.00,443.41,0.00,0.000,""
"WHGM","GLENMORANGIE ORIGINAL","WHISK","ML","",750.00,0.00,1.00,0.00,692.84,688.84,16.00,0.000,""
"WHGN","GENTLEMAN JACK","WHISK","ML","",750.00,0.00,0.00,0.00,495.69,425.14,16.00,0.000,""
"WHJ#","JACK DANIELS 3 LTS","WHISK","ML","",750.00,0.00,0.00,0.00,1052.59,1048.49,0.00,0.000,""
"WHJ1","JURA ORIGIN 10","WHISK","ML","",700.00,0.00,0.00,0.00,724.21,0.00,0.00,0.000,""
"WHJ6","SINGLETON 12","WHISK","ML","",700.00,0.00,2.00,0.00,1127.58,0.00,0.00,0.000,""
"WHJA","JAMESON","WHISK","ML","",750.00,0.00,0.00,0.00,265.52,265.05,16.00,0.000,""
"WHJB","J & B","WHISK","ML","",750.00,0.00,0.00,0.00,168.97,168.97,16.00,0.000,""
"WHJD","JACK DANIELS","WHISK","ML","",700.00,0.00,6.00,0.00,273.28,273.28,16.00,0.000,""
"WHJH","JACK DANIELS HONEY","WHISK","ML","",750.00,0.00,4.00,0.00,273.28,273.28,16.00,0.000,""
"WHJK","JW DOUBLE BLACK","WHISK","ML","",750.00,0.00,3.00,0.00,579.31,579.31,16.00,0.000,""
"WHJO","JW DORADA","WHISK","ML","",750.00,0.00,2.00,0.00,745.69,745.46,16.00,0.000,""
"WHJP","JURA PROPHECY SINGLE MALT","WHISK","ML","",700.00,0.00,0.00,0.00,1405.60,0.00,0.00,0.000,""
"WHJR","JAMESON SP RESERVA","WHISK","ML","",750.00,0.00,2.00,0.00,1.00,0.00,0.00,0.000,""
"WHJS","JACK DANIELS SINGLE BARRE","WHISK","ML","",750.00,0.00,0.00,0.00,861.21,660.68,16.00,0.000,""
"WHJU","JURA SUPERSTITION","WHISK","ML","",700.00,0.00,0.00,0.00,898.35,0.00,16.00,0.000,""
"WHJV","JW VERDE","WHISK","ML","",750.00,0.00,1.00,0.00,850.00,849.07,16.00,0.000,""
"WHJZ","JW AZUL","WHISK","ML","",750.00,0.00,0.00,0.00,3232.76,3173.73,16.00,0.000,""
"WHM5","MACALLAN 15","WHISK","ML","",700.00,0.00,0.00,0.00,1.00,0.00,16.00,0.000,""
"WHM8","MACALLAN 18 A벮S","WHISK","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"WHMA","MACALLAN AMBER","WHISK","ML","",700.00,0.00,1.00,0.00,1.00,0.00,16.00,0.000,""
"WHMC","MACALLAN 12 A벮S","WHISK","ML","",750.00,0.00,4.00,0.00,853.45,853.45,16.00,0.000,""
"WHMK","MACALLAN RARE CASK","WHISK","ML","",700.00,0.00,0.00,0.00,1.00,0.00,16.00,0.000,""
"WHMR","MACALLAN RUBY","WHISK","ML","",750.00,0.00,0.00,0.00,4344.83,2172.92,16.00,0.000,""
"WHNO","NOMAD","WHISK","ML","",700.00,0.00,0.00,0.00,1.00,0.00,16.00,0.000,""
"WHOM","OLD PARR SMUGGLER","WHISK","ML","",750.00,0.00,0.00,0.00,88.79,66.60,16.00,0.000,""
"WHOP","OLD PARR","WHISK","ML","",750.00,0.00,3.00,0.00,409.48,409.48,16.00,0.000,""
"WHOS","OLD PARR SILVER","WHISK","ML","",750.00,0.00,0.00,0.00,331.90,331.90,16.00,0.000,""
"WHPA","PASSPORT","WHISK","ML","",750.00,0.00,2.00,0.00,117.24,117.24,16.00,0.000,""
"WHWO","WOODFORD","WHISK","ML","",750.00,0.00,0.00,0.00,1.00,0.00,0.00,0.000,""
"WHWT","WILD TURKEY","WHISK","ML","",750.00,0.00,0.00,0.00,215.52,209.60,16.00,0.000,""
